data,hora_inicio,duracao_segundos
2024-12-15,10:26:16,10.03
2024-12-15,10:26:28,10.07
2024-12-15,10:26:40,10.07
2024-12-15,10:26:52,10.02
2024-12-15,10:27:04,10.04
2024-12-15,10:27:16,10.06
2024-12-15,10:27:28,10.03
2024-12-15,10:27:40,10.04
2024-12-15,10:27:52,10.06
2024-12-15,10:28:04,10.03
2024-12-15,10:28:16,10.03
2024-12-15,10:28:28,10.00
2024-12-15,10:28:40,10.08
2024-12-15,10:28:52,10.02
2024-12-15,10:29:04,10.00
2024-12-15,10:29:16,10.02
2024-12-15,10:29:28,10.07
2024-12-15,10:29:40,10.02
2024-12-15,10:29:52,10.05
2024-12-15,10:30:05,10.02
2024-12-15,10:30:17,10.00
2024-12-15,10:30:29,10.03
2024-12-15,10:30:41,10.08
2024-12-15,10:30:53,10.05
2024-12-15,10:31:05,10.02
2024-12-15,10:31:17,10.00
2024-12-15,10:31:29,10.08
2024-12-15,10:31:41,10.00
2024-12-15,10:31:53,10.00
2024-12-15,10:32:05,10.04
2024-12-15,10:32:17,10.01
2024-12-15,10:32:29,10.01
2024-12-15,10:32:41,10.03
2024-12-15,10:32:53,10.06
2024-12-15,10:33:05,10.02
2024-12-15,10:33:17,10.08
2024-12-15,10:33:29,10.07
2024-12-15,10:33:41,10.01
2024-12-15,10:33:53,10.06
2024-12-15,10:34:05,10.04
2024-12-15,10:34:17,10.07
2024-12-15,10:34:29,10.00
2024-12-15,10:34:41,10.01
2024-12-15,10:34:53,10.02
2024-12-15,10:35:05,10.06
2024-12-15,10:35:17,10.03
2024-12-15,10:35:30,10.06
2024-12-15,10:35:42,10.01
2024-12-15,10:35:54,10.07
2024-12-15,10:36:06,10.02
2024-12-15,10:36:18,10.06
2024-12-15,10:36:30,10.02
2024-12-15,10:36:42,10.01
2024-12-15,10:36:54,10.06
2024-12-15,10:37:06,10.00
2024-12-15,10:37:18,10.06
2024-12-15,10:37:30,10.02
2024-12-15,10:37:42,10.08
2024-12-15,10:37:54,10.02
2024-12-15,10:38:06,10.00
2024-12-15,10:38:18,10.05
2024-12-15,10:38:30,10.01
2024-12-15,10:38:42,10.05
2024-12-15,10:38:54,10.05
2024-12-15,10:39:06,10.02
2024-12-15,10:39:18,10.00
2024-12-15,10:39:30,10.02
2024-12-15,10:39:42,10.05
2024-12-15,10:39:54,10.02
2024-12-15,10:40:06,10.09
2024-12-15,10:40:18,10.03
2024-12-15,10:40:30,10.05
2024-12-15,10:40:42,10.01
2024-12-15,10:40:54,10.07
2024-12-15,10:41:07,10.01
2024-12-15,10:41:19,10.03
2024-12-15,10:41:31,10.03
2024-12-15,10:41:43,10.04
2024-12-15,10:41:55,10.02
2024-12-15,10:42:07,10.06
2024-12-15,10:42:19,10.00
2024-12-15,10:42:31,10.05
2024-12-15,10:42:43,10.00
2024-12-15,10:42:55,10.00
2024-12-15,10:43:07,10.02
2024-12-15,10:43:19,10.06
2024-12-15,10:43:31,10.01
2024-12-15,10:43:43,10.04
2024-12-15,10:43:55,10.01
2024-12-15,10:44:07,10.06
2024-12-15,10:44:19,10.00
2024-12-15,10:44:31,10.00
2024-12-15,10:44:43,10.03
2024-12-15,10:44:55,10.03
2024-12-15,10:45:07,10.02
2024-12-15,10:45:19,10.01
2024-12-15,10:45:31,10.03
2024-12-15,10:45:43,10.05
2024-12-15,10:45:55,10.01
2024-12-15,10:46:07,10.04
2024-12-15,10:46:19,10.01
2024-12-15,10:46:31,10.02
2024-12-15,10:46:43,10.03
2024-12-15,10:46:55,10.01
2024-12-15,10:47:07,10.02
2024-12-15,10:47:19,10.04
2024-12-15,10:47:31,10.01
2024-12-15,10:47:43,10.02
2024-12-15,10:47:55,10.03
2024-12-15,10:48:07,10.04
2024-12-15,10:48:20,10.07
2024-12-15,10:48:32,10.08
2024-12-15,10:48:44,10.06
2024-12-15,10:48:56,10.07
2024-12-15,10:49:08,10.01
2024-12-15,10:49:20,10.02
2024-12-15,10:49:32,10.01
2024-12-15,10:49:44,10.02
2024-12-15,10:49:56,10.03
2024-12-15,10:50:08,10.03
2024-12-15,10:50:20,10.04
2024-12-15,10:50:32,10.02
2024-12-15,10:50:44,10.08
2024-12-15,10:50:56,10.04
2024-12-15,10:51:08,10.05
2024-12-15,10:51:20,10.03
2024-12-15,10:51:32,10.04
2024-12-15,10:51:44,10.06
2024-12-15,10:51:56,10.01
2024-12-15,10:52:08,10.00
2024-12-15,10:52:20,10.00
2024-12-15,10:52:32,10.01
2024-12-15,10:52:44,10.02
2024-12-15,10:52:56,10.01
2024-12-15,10:53:08,10.08
2024-12-15,10:53:20,10.03
2024-12-15,10:53:32,10.03
2024-12-15,10:53:44,10.02
2024-12-15,10:53:57,10.03
2024-12-15,10:54:09,10.02
2024-12-15,10:54:21,10.07
2024-12-15,10:54:33,10.00
2024-12-15,10:54:45,10.02
2024-12-15,10:54:57,10.02
2024-12-15,10:55:09,10.07
2024-12-15,10:55:21,10.05
2024-12-15,10:55:33,10.04
2024-12-15,10:55:45,10.01
2024-12-15,10:55:57,10.05
2024-12-15,10:56:09,10.05
2024-12-15,10:56:21,10.06
2024-12-15,10:56:33,10.01
2024-12-15,10:56:45,10.01
2024-12-15,10:56:57,10.05
2024-12-15,10:57:09,10.05
2024-12-15,10:57:21,10.03
2024-12-15,10:57:33,10.00
2024-12-15,10:57:45,10.07
2024-12-15,10:57:57,10.04
2024-12-15,10:58:09,10.08
2024-12-15,10:58:21,10.06
2024-12-15,10:58:33,10.03
2024-12-15,10:58:45,10.06
2024-12-15,10:58:58,10.06
2024-12-15,10:59:10,10.07
2024-12-15,10:59:22,10.03
2024-12-15,10:59:34,10.04
2024-12-15,10:59:46,10.00
2024-12-15,10:59:58,10.02
2024-12-15,11:00:10,10.07
2024-12-15,11:00:22,10.06
2024-12-15,11:00:34,10.02
2024-12-15,11:00:46,10.08
2024-12-15,11:00:58,10.00
2024-12-15,11:01:10,10.02
2024-12-15,11:01:22,10.02
2024-12-15,11:01:34,10.08
2024-12-15,11:01:46,10.00
2024-12-15,11:01:58,10.02
2024-12-15,11:02:10,10.06
2024-12-15,11:02:22,10.02
2024-12-15,11:02:34,10.03
2024-12-15,11:02:46,10.05
2024-12-15,11:02:58,10.02
2024-12-15,11:03:10,10.02
2024-12-15,11:03:22,10.07
2024-12-15,11:03:34,10.06
2024-12-15,11:03:46,10.04
2024-12-15,11:03:58,10.06
2024-12-15,11:04:11,10.03
2024-12-15,11:04:23,10.01
2024-12-15,11:04:35,10.06
2024-12-15,11:04:47,10.05
2024-12-15,11:04:59,10.07
2024-12-15,11:05:11,10.07
2024-12-15,11:05:23,10.02
2024-12-15,11:05:35,10.01
2024-12-15,11:05:47,10.05
2024-12-15,11:05:59,10.01
2024-12-15,11:06:11,10.05
2024-12-15,11:06:23,10.01
2024-12-15,11:06:35,10.01
2024-12-15,11:06:47,10.07
2024-12-15,11:06:59,10.02
2024-12-15,11:07:11,10.06
2024-12-15,11:07:23,10.00
2024-12-15,11:07:35,10.01
2024-12-15,11:07:47,10.02
2024-12-15,11:07:59,10.02
2024-12-15,11:08:11,10.03
2024-12-15,11:08:23,10.04
2024-12-15,11:08:35,10.00
2024-12-15,11:08:47,10.04
2024-12-15,11:08:59,10.01
2024-12-15,11:09:11,10.00
2024-12-15,11:09:23,10.03
2024-12-15,11:09:35,10.08
2024-12-15,11:09:47,10.07
2024-12-15,11:10:00,10.05
2024-12-15,11:10:12,10.02
2024-12-15,11:10:24,10.01
2024-12-15,11:10:36,10.05
2024-12-15,11:10:48,10.02
2024-12-15,11:11:00,10.03
2024-12-15,11:11:12,10.01
2024-12-15,11:11:24,10.01
2024-12-15,11:11:36,10.08
2024-12-15,11:11:48,10.07
2024-12-15,11:12:00,10.06
2024-12-15,11:12:12,10.07
2024-12-15,11:12:24,10.03
2024-12-15,11:12:36,10.02
2024-12-15,11:12:48,10.06
2024-12-15,11:13:00,10.04
2024-12-15,11:13:12,10.06
2024-12-15,11:13:24,10.01
2024-12-15,11:13:36,10.08
2024-12-15,11:13:48,10.08
2024-12-15,11:14:00,10.01
2024-12-15,11:14:12,10.03
2024-12-15,11:14:24,10.02
2024-12-15,11:14:36,10.06
2024-12-15,11:14:49,10.07
2024-12-15,11:15:01,10.06
2024-12-15,11:15:13,10.04
2024-12-15,11:15:25,10.00
2024-12-15,11:15:37,10.04
2024-12-15,11:15:49,10.07
2024-12-15,11:16:01,10.02
2024-12-15,11:16:13,10.07
2024-12-15,11:16:25,10.07
2024-12-15,11:16:37,10.02
2024-12-15,11:16:49,10.03
2024-12-15,11:17:01,10.01
2024-12-15,11:17:13,10.07
2024-12-15,11:17:25,10.04
2024-12-15,11:17:37,10.06
2024-12-15,11:17:49,10.03
2024-12-15,11:18:01,10.07
2024-12-15,11:18:13,10.02
2024-12-15,11:18:25,10.04
2024-12-15,11:18:37,10.07
2024-12-15,11:18:49,10.00
2024-12-15,11:19:01,10.02
2024-12-15,11:19:13,10.06
2024-12-15,11:19:26,10.08
2024-12-15,11:19:38,10.02
2024-12-15,11:19:50,10.04
2024-12-15,11:20:02,10.04
2024-12-15,11:20:14,10.01
2024-12-15,11:20:26,10.04
2024-12-15,11:20:38,10.04
2024-12-15,11:20:50,10.06
2024-12-15,11:21:02,10.01
2024-12-15,11:21:14,10.02
2024-12-15,11:21:26,10.05
2024-12-15,11:21:38,10.03
2024-12-15,11:21:50,10.03
2024-12-15,11:22:02,10.03
2024-12-15,11:22:14,10.05
2024-12-15,11:22:26,10.03
2024-12-15,11:22:38,10.01
2024-12-15,11:22:50,10.03
2024-12-15,11:23:02,10.06
2024-12-15,11:23:14,10.02
2024-12-15,11:23:26,10.01
2024-12-15,11:23:38,10.02
2024-12-15,11:23:50,10.03
2024-12-15,11:24:02,10.02
2024-12-15,11:24:14,10.00
2024-12-15,11:24:26,10.05
2024-12-15,11:24:38,10.01
2024-12-15,11:24:50,10.04
2024-12-15,11:25:02,10.05
2024-12-15,11:25:14,10.04
2024-12-15,11:25:26,10.05
2024-12-15,11:25:39,10.06
2024-12-15,11:25:51,10.06
2024-12-15,11:26:03,10.01
2024-12-15,11:26:15,10.07
2024-12-15,11:26:27,10.02
2024-12-15,11:26:39,10.05
2024-12-15,11:26:51,10.01
2024-12-15,11:27:03,10.02
2024-12-15,11:27:15,10.07
2024-12-15,11:27:27,10.02
2024-12-15,11:27:39,10.02
2024-12-15,11:27:51,10.02
2024-12-15,11:28:03,10.06
2024-12-15,11:28:15,10.07
2024-12-15,11:28:27,10.03
2024-12-15,11:28:39,10.01
2024-12-15,11:28:51,10.03
2024-12-15,11:29:03,10.03
2024-12-15,11:29:15,10.00
2024-12-15,11:29:27,10.05
2024-12-15,11:29:39,10.02
2024-12-15,11:29:51,10.02
2024-12-15,11:30:03,10.06
2024-12-15,11:30:15,10.03
2024-12-15,11:30:27,10.05
2024-12-15,11:30:39,10.09
2024-12-15,11:30:52,10.02
2024-12-15,11:31:04,10.02
2024-12-15,11:31:16,10.07
2024-12-15,11:31:28,10.06
2024-12-15,11:31:40,10.00
2024-12-15,11:31:52,10.01
2024-12-15,11:32:04,10.00
2024-12-15,11:32:16,10.07
2024-12-15,11:32:28,10.02
2024-12-15,11:32:40,10.06
2024-12-15,11:32:52,10.03
2024-12-15,11:33:04,10.04
2024-12-15,11:33:16,10.05
2024-12-15,11:33:28,10.04
2024-12-15,11:33:40,10.06
2024-12-15,11:33:52,10.01
2024-12-15,11:34:04,10.07
2024-12-15,11:34:16,10.02
2024-12-15,11:34:28,10.06
2024-12-15,11:34:40,10.01
2024-12-15,11:34:52,10.04
2024-12-15,11:35:04,10.05
2024-12-15,11:35:16,10.01
2024-12-15,11:35:28,10.02
2024-12-15,11:35:40,10.06
2024-12-15,11:35:53,10.01
2024-12-15,11:36:05,10.01
2024-12-15,11:36:17,10.03
2024-12-15,11:36:29,10.01
2024-12-15,11:36:41,10.02
2024-12-15,11:36:53,10.00
2024-12-15,11:37:05,10.03
2024-12-15,11:37:17,10.03
2024-12-15,11:37:29,10.07
2024-12-15,11:37:41,10.01
2024-12-15,11:37:53,10.01
2024-12-15,11:38:05,10.02
2024-12-15,11:38:17,10.03
2024-12-15,11:38:29,10.02
2024-12-15,11:38:41,10.01
2024-12-15,11:38:53,10.05
2024-12-15,11:39:05,10.00
2024-12-15,11:39:17,10.04
2024-12-15,11:39:29,10.03
2024-12-15,11:39:41,10.00
2024-12-15,11:39:53,10.07
2024-12-15,11:40:05,10.04
2024-12-15,11:40:17,10.05
2024-12-15,11:40:29,10.09
2024-12-15,11:40:41,10.01
2024-12-15,11:40:53,10.07
2024-12-15,11:41:05,10.06
2024-12-15,11:41:17,10.02
2024-12-15,11:41:29,10.03
2024-12-15,11:41:41,10.01
2024-12-15,11:41:53,10.07
2024-12-15,11:42:06,10.03
2024-12-15,11:42:18,10.08
2024-12-15,11:42:30,10.01
2024-12-15,11:42:42,10.07
2024-12-15,11:42:54,10.08
2024-12-15,11:43:06,10.00
2024-12-15,11:43:18,10.02
2024-12-15,11:43:30,10.07
2024-12-15,11:43:42,10.06
2024-12-15,11:43:54,10.04
2024-12-15,11:44:06,10.04
2024-12-15,11:44:18,10.03
2024-12-15,11:44:30,10.07
2024-12-15,11:44:42,10.05
2024-12-15,11:44:54,10.06
2024-12-15,11:45:06,10.08
2024-12-15,11:45:18,10.03
2024-12-15,11:45:30,10.05
2024-12-15,11:45:42,10.06
2024-12-15,11:45:54,10.05
2024-12-15,11:46:07,10.08
2024-12-15,11:46:19,10.07
2024-12-15,11:46:31,10.02
2024-12-15,11:46:43,10.00
2024-12-15,11:46:55,10.06
2024-12-15,11:47:07,10.05
2024-12-15,11:47:19,10.01
2024-12-15,11:47:31,10.02
2024-12-15,11:47:43,10.00
2024-12-15,11:47:55,10.03
2024-12-15,11:48:07,10.08
2024-12-15,11:48:19,10.07
2024-12-15,11:48:31,10.00
2024-12-15,11:48:43,10.06
2024-12-15,11:48:55,10.04
2024-12-15,11:49:07,10.02
2024-12-15,11:49:19,10.01
2024-12-15,11:49:31,10.06
2024-12-15,11:49:43,10.08
2024-12-15,11:49:55,10.07
2024-12-15,11:50:07,10.01
2024-12-15,11:50:19,10.01
2024-12-15,11:50:31,10.00
2024-12-15,11:50:43,10.04
2024-12-15,11:50:55,10.05
2024-12-15,11:51:07,10.02
2024-12-15,11:51:20,10.07
2024-12-15,11:51:32,10.08
2024-12-15,11:51:44,10.01
2024-12-15,11:51:56,10.03
2024-12-15,11:52:08,10.02
2024-12-15,11:52:20,10.06
2024-12-15,11:52:32,10.06
2024-12-15,11:52:44,10.07
2024-12-15,11:52:56,10.04
2024-12-15,11:53:08,10.08
2024-12-15,11:53:20,10.02
2024-12-15,11:53:32,10.01
2024-12-15,11:53:44,10.02
2024-12-15,11:53:56,10.06
2024-12-15,11:54:08,10.04
2024-12-15,11:54:20,10.03
2024-12-15,11:54:32,10.07
2024-12-15,11:54:44,10.00
2024-12-15,11:54:56,10.00
2024-12-15,11:55:08,10.01
2024-12-15,11:55:20,10.07
2024-12-15,11:55:32,10.03
2024-12-15,11:55:44,10.00
2024-12-15,11:55:56,10.03
2024-12-15,11:56:08,10.03
2024-12-15,11:56:20,10.02
2024-12-15,11:56:32,10.02
2024-12-15,11:56:45,10.02
2024-12-15,11:56:57,10.02
2024-12-15,11:57:09,10.08
2024-12-15,11:57:21,10.01
2024-12-15,11:57:33,10.06
2024-12-15,11:57:45,10.04
2024-12-15,11:57:57,10.06
2024-12-15,11:58:09,10.05
2024-12-15,11:58:21,10.08
2024-12-15,11:58:33,10.06
2024-12-15,11:58:45,10.03
2024-12-15,11:58:57,10.04
2024-12-15,11:59:09,10.04
2024-12-15,11:59:21,10.01
2024-12-15,11:59:33,10.03
2024-12-15,11:59:45,10.03
2024-12-15,11:59:57,10.05
2024-12-15,12:00:09,10.06
2024-12-15,12:00:21,10.04
2024-12-15,12:00:33,10.01
2024-12-15,12:00:45,10.06
2024-12-15,12:00:57,10.02
2024-12-15,12:01:09,10.08
2024-12-15,12:01:22,10.00
2024-12-15,12:01:34,10.06
2024-12-15,12:01:46,10.02
2024-12-15,12:01:58,10.06
2024-12-15,12:02:10,10.01
2024-12-15,12:02:22,10.01
2024-12-15,12:02:34,10.01
2024-12-15,12:02:46,10.08
2024-12-15,12:02:58,10.04
2024-12-15,12:03:10,10.01
2024-12-15,12:03:22,10.05
2024-12-15,12:03:34,10.06
2024-12-15,12:03:46,10.00
2024-12-15,12:03:58,10.04
2024-12-15,12:04:10,10.02
2024-12-15,12:04:22,10.07
2024-12-15,12:04:34,10.01
2024-12-15,12:04:46,10.01
2024-12-15,12:04:58,10.01
2024-12-15,12:05:10,10.03
2024-12-15,12:05:22,10.03
2024-12-15,12:05:34,10.01
2024-12-15,12:05:46,10.06
2024-12-15,12:05:58,10.02
2024-12-15,12:06:10,10.01
2024-12-15,12:06:22,10.03
2024-12-15,12:06:34,10.03
2024-12-15,12:06:46,10.03
2024-12-15,12:06:58,10.06
2024-12-15,12:07:10,10.02
2024-12-15,12:07:22,10.01
2024-12-15,12:07:34,10.07
2024-12-15,12:07:47,10.05
2024-12-15,12:07:59,10.02
2024-12-15,12:08:11,10.06
2024-12-15,12:08:23,10.07
2024-12-15,12:08:35,10.00
2024-12-15,12:08:47,10.01
2024-12-15,12:08:59,10.01
2024-12-15,12:09:11,10.04
2024-12-15,12:09:23,10.06
2024-12-15,12:09:35,10.04
2024-12-15,12:09:47,10.01
2024-12-15,12:09:59,10.00
2024-12-15,12:10:11,10.00
2024-12-15,12:10:23,10.01
2024-12-15,12:10:35,10.04
2024-12-15,12:10:47,10.02
2024-12-15,12:10:59,10.00
2024-12-15,12:11:11,10.08
2024-12-15,12:11:23,10.02
2024-12-15,12:11:35,10.01
2024-12-15,12:11:47,10.04
2024-12-15,12:11:59,10.03
2024-12-15,12:12:11,10.04
2024-12-15,12:12:23,10.05
2024-12-15,12:12:35,10.05
2024-12-15,12:12:47,10.01
2024-12-15,12:12:59,10.00
2024-12-15,12:13:11,10.00
2024-12-15,12:13:23,10.04
2024-12-15,12:13:35,10.06
2024-12-15,12:13:47,10.03
2024-12-15,12:13:59,10.05
2024-12-15,12:14:12,10.03
2024-12-15,12:14:24,10.07
2024-12-15,12:14:36,10.06
2024-12-15,12:14:48,10.02
2024-12-15,12:15:00,10.08
2024-12-15,12:15:12,10.02
2024-12-15,12:15:24,10.06
2024-12-15,12:15:36,10.03
2024-12-15,12:15:48,10.02
2024-12-15,12:16:00,10.02
2024-12-15,12:16:12,10.03
2024-12-15,12:16:24,10.05
2024-12-15,12:16:36,10.05
2024-12-15,12:16:48,10.07
2024-12-15,12:17:00,10.08
2024-12-15,12:17:12,10.00
2024-12-15,12:17:24,10.00
2024-12-15,12:17:36,10.06
2024-12-15,12:17:48,10.04
2024-12-15,12:18:00,10.02
2024-12-15,12:18:12,10.02
2024-12-15,12:18:24,10.02
2024-12-15,12:18:36,10.05
2024-12-15,12:18:48,10.03
2024-12-15,12:19:00,10.07
2024-12-15,12:19:13,10.04
2024-12-15,12:19:25,10.03
2024-12-15,12:19:37,10.03
2024-12-15,12:19:49,10.03
2024-12-15,12:20:01,10.08
2024-12-15,12:20:13,10.03
2024-12-15,12:20:25,10.06
2024-12-15,12:20:37,10.01
2024-12-15,12:20:49,10.03
2024-12-15,12:21:01,10.02
2024-12-15,12:21:13,10.02
2024-12-15,12:21:25,10.06
2024-12-15,12:21:37,10.02
2024-12-15,12:21:49,10.03
2024-12-15,12:22:01,10.01
2024-12-15,12:22:13,10.02
2024-12-15,12:22:25,10.01
2024-12-15,12:22:37,10.07
2024-12-15,12:22:49,10.03
2024-12-15,12:23:01,10.01
2024-12-15,12:23:13,10.08
2024-12-15,12:23:25,10.00
2024-12-15,12:23:37,10.07
2024-12-15,12:23:49,10.04
2024-12-15,12:24:01,10.06
2024-12-15,12:24:13,10.06
2024-12-15,12:24:26,10.04
2024-12-15,12:24:38,10.06
2024-12-15,12:24:50,10.05
2024-12-15,12:25:02,10.05
2024-12-15,12:25:14,10.01
2024-12-15,12:25:26,10.06
2024-12-15,12:25:38,10.05
2024-12-15,12:25:50,10.00
2024-12-15,12:26:02,10.08
2024-12-15,12:26:14,10.04
2024-12-15,12:26:26,10.06
2024-12-15,12:26:38,10.01
2024-12-15,12:26:50,10.06
2024-12-15,12:27:02,10.06
2024-12-15,12:27:14,10.06
2024-12-15,12:27:26,10.01
2024-12-15,12:27:38,10.00
2024-12-15,12:27:50,10.05
2024-12-15,12:28:02,10.02
2024-12-15,12:28:14,10.05
2024-12-15,12:28:26,10.05
2024-12-15,12:28:38,10.02
2024-12-15,12:28:50,10.05
2024-12-15,12:29:02,10.00
2024-12-15,12:29:14,10.04
2024-12-15,12:29:27,10.03
2024-12-15,12:29:39,10.01
2024-12-15,12:29:51,10.06
2024-12-15,12:30:03,10.03
2024-12-15,12:30:15,10.02
2024-12-15,12:30:27,10.07
2024-12-15,12:30:39,10.04
2024-12-15,12:30:51,10.08
2024-12-15,12:31:03,10.03
2024-12-15,12:31:15,10.00
2024-12-15,12:31:27,10.08
2024-12-15,12:31:39,10.02
2024-12-15,12:31:51,10.00
2024-12-15,12:32:03,10.05
2024-12-15,12:32:15,10.06
2024-12-15,12:32:27,10.03
2024-12-15,12:32:39,10.00
2024-12-15,12:32:51,10.06
2024-12-15,12:33:03,10.06
2024-12-15,12:33:15,10.01
2024-12-15,12:33:27,10.06
2024-12-15,12:33:39,10.04
2024-12-15,12:33:51,10.04
2024-12-15,12:34:03,10.03
2024-12-15,12:34:15,10.06
2024-12-15,12:34:28,10.06
2024-12-15,12:34:40,10.06
2024-12-15,12:34:52,10.04
2024-12-15,12:35:04,10.04
2024-12-15,12:35:16,10.04
2024-12-15,12:35:28,10.07
2024-12-15,12:35:40,10.01
2024-12-15,12:35:52,10.06
2024-12-15,12:36:04,10.05
2024-12-15,12:36:16,10.01
2024-12-15,12:36:28,10.06
2024-12-15,12:36:40,10.06
2024-12-15,12:36:52,10.06
2024-12-15,12:37:04,10.02
2024-12-15,12:37:16,10.07
2024-12-15,12:37:28,10.02
2024-12-15,12:37:40,10.06
2024-12-15,12:37:52,10.02
2024-12-15,12:38:04,10.06
2024-12-15,12:38:16,10.05
2024-12-15,12:38:28,10.07
2024-12-15,12:38:41,10.06
2024-12-15,12:38:53,10.03
2024-12-15,12:39:05,10.00
2024-12-15,12:39:17,10.03
2024-12-15,12:39:29,10.02
2024-12-15,12:39:41,10.02
2024-12-15,12:39:53,10.03
2024-12-15,12:40:05,10.01
2024-12-15,12:40:17,10.04
2024-12-15,12:40:29,10.06
2024-12-15,12:40:41,10.00
2024-12-15,12:40:53,10.04
2024-12-15,12:41:05,10.04
2024-12-15,12:41:17,10.06
2024-12-15,12:41:29,10.06
2024-12-15,12:41:41,10.03
2024-12-15,12:41:53,10.02
2024-12-15,12:42:05,10.02
2024-12-15,12:42:17,10.04
2024-12-15,12:42:29,10.02
2024-12-15,12:42:41,10.01
2024-12-15,12:42:53,10.06
2024-12-15,12:43:05,10.07
2024-12-15,12:43:17,10.04
2024-12-15,12:43:29,10.06
2024-12-15,12:43:41,10.04
2024-12-15,12:43:53,10.03
2024-12-15,12:44:06,10.08
2024-12-15,12:44:18,10.04
2024-12-15,12:44:30,10.00
2024-12-15,12:44:42,10.02
2024-12-15,12:44:54,10.07
2024-12-15,12:45:06,10.01
2024-12-15,12:45:18,10.04
2024-12-15,12:45:30,10.06
2024-12-15,12:45:42,10.03
2024-12-15,12:45:54,10.06
2024-12-15,12:46:06,10.04
2024-12-15,12:46:18,10.04
2024-12-15,12:46:30,10.03
2024-12-15,12:46:42,10.04
2024-12-15,12:46:54,10.04
2024-12-15,12:47:06,10.02
2024-12-15,12:47:18,10.07
2024-12-15,12:47:30,10.03
2024-12-15,12:47:42,10.00
2024-12-15,12:47:54,10.07
2024-12-15,12:48:06,10.03
2024-12-15,12:48:18,10.07
2024-12-15,12:48:30,10.03
2024-12-15,12:48:42,10.01
2024-12-15,12:48:54,10.04
2024-12-15,12:49:07,10.07
2024-12-15,12:49:19,10.05
2024-12-15,12:49:31,10.01
2024-12-15,12:49:43,10.06
2024-12-15,12:49:55,10.07
2024-12-15,12:50:07,10.05
2024-12-15,12:50:19,10.03
2024-12-15,12:50:31,10.04
2024-12-15,12:50:43,10.02
2024-12-15,12:50:55,10.04
2024-12-15,12:51:07,10.04
2024-12-15,12:51:19,10.01
2024-12-15,12:51:31,10.03
2024-12-15,12:51:43,10.02
2024-12-15,12:51:55,10.01
2024-12-15,12:52:07,10.05
2024-12-15,12:52:19,10.00
2024-12-15,12:52:31,10.05
2024-12-15,12:52:43,10.07
2024-12-15,12:52:55,10.04
2024-12-15,12:53:07,10.05
2024-12-15,12:53:19,10.03
2024-12-15,12:53:31,10.06
2024-12-15,12:53:43,10.05
2024-12-15,12:53:56,10.05
2024-12-15,12:54:08,10.04
2024-12-15,12:54:20,10.03
2024-12-15,12:54:32,10.06
2024-12-15,12:54:44,10.02
2024-12-15,12:54:56,10.02
2024-12-15,12:55:08,10.01
2024-12-15,12:55:20,10.05
2024-12-15,12:55:32,10.01
2024-12-15,12:55:44,10.07
2024-12-15,12:55:56,10.04
2024-12-15,12:56:08,10.06
2024-12-15,12:56:20,10.05
2024-12-15,12:56:32,10.01
2024-12-15,12:56:44,10.01
2024-12-15,12:56:56,10.04
2024-12-15,12:57:08,10.01
2024-12-15,12:57:20,10.03
2024-12-15,12:57:32,10.01
2024-12-15,12:57:44,10.01
2024-12-15,12:57:56,10.03
2024-12-15,12:58:08,10.06
2024-12-15,12:58:20,10.01
2024-12-15,12:58:32,10.04
2024-12-15,12:58:44,10.07
2024-12-15,12:58:56,10.05
2024-12-15,12:59:08,10.03
2024-12-15,12:59:20,10.02
2024-12-15,12:59:32,10.07
2024-12-15,12:59:45,10.02
2024-12-15,12:59:57,10.03
2024-12-15,13:00:09,10.02
2024-12-15,13:00:21,10.07
2024-12-15,13:00:33,10.04
2024-12-15,13:00:45,10.01
2024-12-15,13:00:57,10.04
2024-12-15,13:01:09,10.08
2024-12-15,13:01:21,10.04
2024-12-15,13:01:33,10.04
2024-12-15,13:01:45,10.03
2024-12-15,13:01:57,10.03
2024-12-15,13:02:09,10.07
2024-12-15,13:02:21,10.06
2024-12-15,13:02:33,10.03
2024-12-15,13:02:45,10.02
2024-12-15,13:02:57,10.00
2024-12-15,13:03:09,10.04
2024-12-15,13:03:21,10.01
2024-12-15,13:03:33,10.01
2024-12-15,13:03:45,10.06
2024-12-15,13:03:57,10.03
2024-12-15,13:04:09,10.07
2024-12-15,13:04:21,10.03
2024-12-15,13:04:33,10.02
2024-12-15,13:04:45,10.03
2024-12-15,13:04:57,10.06
2024-12-15,13:05:10,10.07
2024-12-15,13:05:22,10.00
2024-12-15,13:05:34,10.04
2024-12-15,13:05:46,10.01
2024-12-15,13:05:58,10.03
2024-12-15,13:06:10,10.01
2024-12-15,13:06:22,10.05
2024-12-15,13:06:34,10.01
2024-12-15,13:06:46,10.05
2024-12-15,13:06:58,10.00
2024-12-15,13:07:10,10.04
2024-12-15,13:07:22,10.08
2024-12-15,13:07:34,10.03
2024-12-15,13:07:46,10.02
2024-12-15,13:07:58,10.01
2024-12-15,13:08:10,10.04
2024-12-15,13:08:22,10.01
2024-12-15,13:08:34,10.01
2024-12-15,13:08:46,10.02
2024-12-15,13:08:58,10.06
2024-12-15,13:09:10,10.04
2024-12-15,13:09:22,10.08
2024-12-15,13:09:34,10.05
2024-12-15,13:09:46,10.03
2024-12-15,13:09:58,10.02
2024-12-15,13:10:10,10.07
2024-12-15,13:10:22,10.04
2024-12-15,13:10:35,10.06
2024-12-15,13:10:47,10.01
2024-12-15,13:10:59,10.07
